Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
Garagoa,Boyaca,RECEBO,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,460018,5503
Garagoa,Boyaca,RECEBO,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,93053,1019
Garagoa,Boyaca,RECEBO,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,14028,150
Garagoa,Boyaca,RECEBO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,45367,637
Garagoa,Boyaca,RECEBO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,592918,8006
Garagoa,Boyaca,RECEBO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,1142096,15089
Garagoa,Boyaca,RECEBO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,444051,5312
Garagoa,Boyaca,RECEBO,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,264673,3097
Garagoa,Boyaca,RECEBO,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,169775,1900
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 1,METROS CUBICOS,REGALIA,436519,2425
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 2,METROS CUBICOS,REGALIA,409829,2258
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,292079,1572
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,112165,557
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,501861,2788
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,6808,60
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,78855,676
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,466400,2591
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,371787,2001
Garagoa,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,610922,3149
Guacamayas,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,1873674,120
Guacamayas,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 1,METROS CUBICOS,REGALIA,97785,575
Guacamayas,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 2,METROS CUBICOS,REGALIA,97106,575
Guacamayas,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,957820,5321
Guacamayas,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,1029823,5721
Guateque,Boyaca,ARENAS,PRODUCTORES,2020,Trimestre 1,METROS CUBICOS,REGALIA,559000,2608
Guateque,Boyaca,ARENAS,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,917000,4480
Guateque,Boyaca,ARENAS,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,523000,2440
Guateque,Boyaca,ARENAS,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,599000,2792
Guateque,Boyaca,ARENAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,1390000,7200
Guateque,Boyaca,ARENAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,1054000,5146
Guateque,Boyaca,ARENA DE RIO,PRODUCTORES,2012,Trimestre 3,METROS CUBICOS,REGALIA,343743,6038
Guateque,Boyaca,ARENA DE RIO,PRODUCTORES,2015,Trimestre 3,METROS CUBICOS,REGALIA,398456,2396
Guateque,Boyaca,ARENA DE RIO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,1085906,61678
Guateque,Boyaca,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 2,METROS CUBICOS,REGALIA,1173191,7213
Guateque,Boyaca,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 3,METROS CUBICOS,REGALIA,704928,4334
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 1,METROS CUBICOS,REGALIA,964462,9590
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,1111299,6400
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 2,METROS CUBICOS,REGALIA,626376,3709
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2014,Trimestre 2,METROS CUBICOS,REGALIA,1111299,6400
Guateque,Boyaca,GRAVAs DE RIO,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,520485,3200
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2012,Trimestre 3,METROS CUBICOS,REGALIA,595679,9057
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,1906486,11289
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2014,Trimestre 3,METROS CUBICOS,REGALIA,555647,3200
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,623336,3691
Guateque,Boyaca,GRAVAS DE RIO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,555663,3200
Guateque,Boyaca,GRAVAs DE RIO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,1040970,6400
Guateque,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 1,METROS CUBICOS,REGALIA,80000,437
Guateque,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,1004401,5200
Guateque,Boyaca,GRAVAS,PRODUCTORES,2020,Trimestre 1,METROS CUBICOS,REGALIA,788000,3912
Guateque,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,576024,3200
Guateque,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,960531,4992
Guateque,Boyaca,GRAVAS,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,738000,3660
Guateque,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,1330641,6950
Guateque,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 3,METROS CUBICOS,REGALIA,221430,1220
Guateque,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,2568200,13345
Guateque,Boyaca,GRAVAS,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,844000,4188
Guateque,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,612672,3200
Guateque,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,228690,1260
Guateque,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,2977248,16024
Guateque,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,2305700,11979
Guayata,Boyaca,HIERRO,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,17525100,14301
Guayata,Boyaca,HIERRO,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,42270647,39529
Guayata,Boyaca,HIERRO,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,1263179,891
Guayata,Boyaca,HIERRO,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,1179382,770
Guayata,Boyaca,HIERRO,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,2474998,1619
Guayata,Boyaca,HIERRO,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,5263431,3380
Guayata,Boyaca,HIERRO,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,5418426,2230
Guayata,Boyaca,HIERRO,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,6333416,2976
Guayata,Boyaca,HIERRO,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,11841328,9663
Guayata,Boyaca,HIERRO,PRODUCTORES,2014,Trimestre 2,TONELADAS,REGALIA,6262392,5193
Guayata,Boyaca,HIERRO,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,5319591,3745
Guayata,Boyaca,HIERRO,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,4116203,2734
Guayata,Boyaca,HIERRO,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,9191522,6055
Guayata,Boyaca,HIERRO,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,7616928,2305
Guayata,Boyaca,HIERRO,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,10176759,4780
Guayata,Boyaca,HIERRO,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,6946611,3017
Guayata,Boyaca,HIERRO,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,14016593,11428
Guayata,Boyaca,HIERRO,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,19974314,14386
Guayata,Boyaca,HIERRO,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,5201918,3708
Guayata,Boyaca,HIERRO,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,5558920,3713
Guayata,Boyaca,HIERRO,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,6459311,4283
Guayata,Boyaca,HIERRO,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,1602794,479
Guayata,Boyaca,HIERRO,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,4059421,1810
Guayata,Boyaca,HIERRO,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,26317521,21472
Guayata,Boyaca,HIERRO,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,33603397,27421
Guayata,Boyaca,HIERRO,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,528417,398
Guayata,Boyaca,HIERRO,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,17656973,12151
Guayata,Boyaca,HIERRO,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,8322629,5558
Guayata,Boyaca,HIERRO,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,3544541,2326
Guayata,Boyaca,HIERRO,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,9759957,4378
Guayata,Boyaca,HIERRO,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,3028325,1331
Guayata,Boyaca,ARENAS,PRODUCTORES,2017,Trimestre 1,METROS CUBICOS,REGALIA,574571,3001
Guayata,Boyaca,ARENAS,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,918906,4760
Guayata,Boyaca,ARENAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,1196525,5864
Guayata,Boyaca,ARENAS,PRODUCTORES,2017,Trimestre 2,METROS CUBICOS,REGALIA,580687,3008
Guayata,Boyaca,ARENAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,993000,5020
Guayata,Boyaca,ARENAS,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,122000,596
Guayata,Boyaca,ARENAS,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,103000,480
Guayata,Boyaca,ARENAS,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,595815,3112
Guayata,Boyaca,ARENAS,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,1177000,5746
Guayata,Boyaca,ARENAS,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,120000,560
Guayata,Boyaca,ARENAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,893160,4665
Guayata,Boyaca,ARENAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,245000,1268
Guayata,Boyaca,ARENAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,2679000,13540
Guayata,Boyaca,ARENAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,280000,1368
Guayata,Boyaca,ARENA DE RIO,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,958839,5522
Guayata,Boyaca,ARENA DE RIO,PRODUCTORES,2015,Trimestre 2,METROS CUBICOS,REGALIA,799740,4809
Guayata,Boyaca,ARENA DE RIO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,2741378,23335
Guayata,Boyaca,ARENA DE RIO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,906748,5222
Guayata,Boyaca,ARENA DE RIO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,548125,3296
Guayata,Boyaca,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 2,METROS CUBICOS,REGALIA,292115,1780
Guayata,Boyaca,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 3,METROS CUBICOS,REGALIA,400121,2460
Guayata,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 1,METROS CUBICOS,REGALIA,53471,813
Guayata,Boyaca,GRAVAS DE RIO,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,1438014,8282
Guayata,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 2,METROS CUBICOS,REGALIA,1254947,7431
Guayata,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,162631,963
Guayata,Boyaca,GRAVAS DE RIO,PRODUCTORES,2012,Trimestre 4,METROS CUBICOS,REGALIA,338000,1721
Guayata,Boyaca,GRAVAS DE RIO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,165671,981
Guayata,Boyaca,GRAVAS DE RIO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,1359949,7832
Guayata,Boyaca,GRAVAS DE RIO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,804142,4944
Guayata,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 1,METROS CUBICOS,REGALIA,810225,4501
Guayata,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,1298839,7140
Guayata,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,1686794,8796
Guayata,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 2,METROS CUBICOS,REGALIA,664293,3660
Guayata,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,1399077,7530
Guayata,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,1467000,7614
Guayata,Boyaca,GRAVAS,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,145000,720
Guayata,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,840275,4668
Guayata,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,178000,924
Guayata,Boyaca,GRAVAS,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,158000,780
Guayata,Boyaca,GRAVAS,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,1242928,7350
Guayata,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,1259530,6997
Guayata,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,2461639,13554
Guayata,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,3995690,21520
Guayata,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,395000,2052
Güican,Boyaca,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,53530,280
Iza,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,353950,170
Iza,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,12406443,3004
Iza,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,10713166,2303
Iza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,3459943,699
Iza,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,1925228,350
Iza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,35479333,4959
Iza,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,45580379,3505
Iza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,1269906,259
Iza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,11912672,1431
Iza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,1260532,257
Iza,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,6499786,1471
Iza,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,15495843,3363
Iza,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,425250,77
Iza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,6358770,764
Iza,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,23438080,3271
Iza,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,7422514,1863
Iza,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,2078737,577
Iza,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,11723859,2929
Iza,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,4674176,1153
Iza,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,15528755,3212
Iza,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,47012354,7432
Iza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,6691295,756
Iza,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,65006920,9485
Iza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,2063063,409
Iza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,4389281,479
Iza,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,19301881,4072
Iza,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,31899925,8183
Iza,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,2472518,579
Iza,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,7034025,1397
Iza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,32159520,6903
Iza,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,184191639,22773
Iza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,8314194,908
Iza,Boyaca,ARCILLA,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,18361,110
Iza,Boyaca,ARCILLA,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,29524,202
Iza,Boyaca,ARCILLA,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,36222,217
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,740847,299
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,2289173,900
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,184201,72
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,3229760,1077
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,2215466,896
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2014,Trimestre 2,TONELADAS,REGALIA,2276987,895
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,945704,360
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,131494,50
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,658496,220
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,7972823,70270
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,1497652,605
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,2131114,838
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,2998057,1140
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,2215500,739
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,2192533,886
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,1963495,772
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,1966660,815
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,294146,107
Iza,Boyaca,ROCA FOSFORICA,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,2530535,864
Iza,Boyaca,ARCILLAS MISCELANEAS,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,30405,208
Iza,Boyaca,ARENAS SILICEAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,8375437,23750
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,33544539,115273
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,36599637,122329
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,27773303,81291
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,13642355,39602
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,8766990,24860
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,11519237,31542
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,26151494,89868
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,2126241,6172
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,11102965,31485
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,11327652,31018
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,8493087,22221
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,34835861,119711
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,8638174,24495
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,12088572,31628
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,33898751,113302
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,106027816,342740
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,24893164,72861
Iza,Boyaca,PUZOLANAS,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,16326319,47393
Jenesano,Boyaca,ARENA DE CANTERA,PRODUCTORES,2013,Trimestre 1,METROS CUBICOS,REGALIA,17815,180
Jenesano,Boyaca,ARENA DE CANTERA,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,20146,198
Jenesano,Boyaca,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 1,METROS CUBICOS,REGALIA,25646,252
Jenesano,Boyaca,ARENA DE CANTERA,PRODUCTORES,2013,Trimestre 2,METROS CUBICOS,REGALIA,23159,234
Jenesano,Boyaca,ARENA DE CANTERA,PRODUCTORES,2014,Trimestre 2,METROS CUBICOS,REGALIA,23809,234
Jenesano,Boyaca,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 2,METROS CUBICOS,REGALIA,59652,312
Jenesano,Boyaca,ARENA DE CANTERA,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,12470,126
Jenesano,Boyaca,ARENA DE CANTERA,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,44590,438
Jenesano,Boyaca,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 1,METROS CUBICOS,REGALIA,231997,1425
Jenesano,Boyaca,GRAVAS DE RIO,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,256247,1476
Jenesano,Boyaca,GRAVAS DE RIO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,405450,2335
Jenesano,Boyaca,GRAVAS DE RIO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,208682,1283
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 1,METROS CUBICOS,REGALIA,130505,725
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,224153,1235
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,340015,1830
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 2,METROS CUBICOS,REGALIA,123305,685
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,360000,1850
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 3,METROS CUBICOS,REGALIA,229463,1235
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,300000,1548
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,678627,3770
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,311943,1695
Jenesano,Boyaca,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,396000,2130
